model_id,readable_model_name,model_family,representation,feature_set,balance_policy,loss_type,train_strategy,ensemble_type,notes,selected_threshold_fpr5,validation_pr_auc,validation_roc_auc,validation_pr_auc_lift,validation_precision_at_fpr5,validation_fdr_at_fpr5,validation_recall_at_fpr5,validation_fpr_at_fpr5,validation_tp_at_fpr5,validation_fp_at_fpr5,validation_fn_at_fpr5,validation_tn_at_fpr5,validation_alert_rate_at_fpr5,validation_precision_top_0_5pct,validation_recall_top_0_5pct,validation_lift_top_0_5pct,validation_captured_frauds_top_0_5pct,validation_alerts_top_0_5pct,validation_precision_top_1pct,validation_recall_top_1pct,validation_lift_top_1pct,validation_captured_frauds_top_1pct,validation_alerts_top_1pct,validation_precision_top_2pct,validation_recall_top_2pct,validation_lift_top_2pct,validation_captured_frauds_top_2pct,validation_alerts_top_2pct,validation_precision_top_5pct,validation_recall_top_5pct,validation_lift_top_5pct,validation_captured_frauds_top_5pct,validation_alerts_top_5pct,test_pr_auc,test_roc_auc,test_pr_auc_lift,test_precision_at_fpr5,test_fdr_at_fpr5,test_recall_at_fpr5,test_fpr_at_fpr5,test_tp_at_fpr5,test_fp_at_fpr5,test_fn_at_fpr5,test_tn_at_fpr5,test_alert_rate_at_fpr5,test_precision_top_0_5pct,test_recall_top_0_5pct,test_lift_top_0_5pct,test_captured_frauds_top_0_5pct,test_alerts_top_0_5pct,test_precision_top_1pct,test_recall_top_1pct,test_lift_top_1pct,test_captured_frauds_top_1pct,test_alerts_top_1pct,test_precision_top_2pct,test_recall_top_2pct,test_lift_top_2pct,test_captured_frauds_top_2pct,test_alerts_top_2pct,test_precision_top_5pct,test_recall_top_5pct,test_lift_top_5pct,test_captured_frauds_top_5pct,test_alerts_top_5pct
blend_rep_scores_feat_mixed_balance_mixed_loss_mixed_train_validation_weighted_ensemble_a1_uniform_probability_average,Blend | rep=scores | feat=mixed | balance=mixed | loss=mixed | train=validation_weighted | ensemble=A1_uniform_probability_average,Blend,scores,mixed,mixed,mixed,validation_weighted,A1_uniform_probability_average,A1 uniform average of base probabilities.,0.3954705514836143,0.17417641283517749,0.8875374609589823,12.99332015417619,0.12413679710621506,0.8758632028937849,0.5206896551724138,0.04991660263498191,755,5327,695,101391,0.05622735004807337,0.35304990757855825,0.1317241379310345,26.33703613997068,191,541,0.2643253234750462,0.19724137931034483,19.71830454458538,286,1082,0.20517560073937152,0.3062068965517241,15.305816814328509,444,2164,0.1314475873544093,0.4903448275862069,9.805808709621894,711,5409,0.2106220480622205,0.8937446854232968,14.283803221631388,0.16972477064220184,0.8302752293577982,0.5182072829131653,0.03793952732798826,740,3620,688,91795,0.045021323172557644,0.38556701030927837,0.13095238095238096,26.148085419734905,187,485,0.31475748194014447,0.21358543417366946,21.345979568297906,305,969,0.2452245740836345,0.3326330532212885,16.63045057981892,475,1937,0.1585793929382614,0.5378151260504201,10.754414671092471,768,4843
blend_rep_ranks_feat_mixed_balance_mixed_loss_mixed_train_validation_weighted_ensemble_a2_uniform_rank_average,Blend | rep=ranks | feat=mixed | balance=mixed | loss=mixed | train=validation_weighted | ensemble=A2_uniform_rank_average,Blend,ranks,mixed,mixed,mixed,validation_weighted,A2_uniform_rank_average,A2 uniform average of within-model score ranks.,0.9363571019155388,0.17490180085942597,0.888778873227604,13.047433100249922,0.12432165762210162,0.8756783423778984,0.5213793103448275,0.04989786165407897,756,5325,694,101393,0.056218105169735966,0.3512014787430684,0.1310344827586207,26.19914589840015,190,541,0.26524953789279115,0.19793103448275862,19.78724966537064,287,1082,0.20702402957486138,0.30896551724137933,15.443707055899038,448,2164,0.13218709558143835,0.49310344827586206,9.860975003346912,715,5409,0.21182977141220777,0.8942253147132144,14.365707670078738,0.1466372657111356,0.8533627342888643,0.5588235294117647,0.048671592516899856,798,4644,630,90771,0.05619404603327034,0.38969072164948454,0.1323529411764706,26.427744087325653,189,485,0.31785345717234265,0.21568627450980393,21.555940023068054,308,969,0.24212700051626226,0.3284313725490196,16.420381730389625,469,1937,0.15899236010737147,0.5392156862745098,10.782420959298442,770,4843
blend_rep_scores_feat_mixed_balance_mixed_loss_mixed_train_validation_weighted_ensemble_a3_weighted_probability_pr_auc,Blend | rep=scores | feat=mixed | balance=mixed | loss=mixed | train=validation_weighted | ensemble=A3_weighted_probability_pr_auc,Blend,scores,mixed,mixed,mixed,validation_weighted,A3_weighted_probability_pr_auc,A3 weighted probability blend optimized for validation PR-AUC.,0.7659269138603941,0.1759698111173666,0.8850812421522142,13.127105192374696,0.12269129287598944,0.8773087071240105,0.5131034482758621,0.049851009201821624,744,5320,706,101398,0.05606094223800015,0.3512014787430684,0.1310344827586207,26.19914589840015,190,541,0.2698706099815157,0.2013793103448276,20.131975269296955,292,1082,0.20517560073937152,0.3062068965517241,15.305816814328509,444,2164,0.13052320207062304,0.4868965517241379,9.736850842465623,706,5409,0.21038319724933888,0.891579816960584,14.267605021861153,0.16287452128857852,0.8371254787114215,0.5063025210084033,0.03894565843944872,723,3716,705,91699,0.04583707650527142,0.38762886597938145,0.13165266106442577,26.28791475353028,188,485,0.30959752321981426,0.21008403361344538,20.996045477014338,300,969,0.24161073825503357,0.3277310924369748,16.385370255484744,468,1937,0.15610158992360107,0.5294117647058824,10.586376941856651,756,4843
blend_rep_scores_feat_mixed_balance_mixed_loss_mixed_train_validation_weighted_ensemble_a4_weighted_probability_recall_fpr5,Blend | rep=scores | feat=mixed | balance=mixed | loss=mixed | train=validation_weighted | ensemble=A4_weighted_probability_recall_fpr5,Blend,scores,mixed,mixed,mixed,validation_weighted,A4_weighted_probability_recall_fpr5,A4 weighted blend optimized for recall subject to FPR <= 5%.,0.21676346808440297,0.1692302415964018,0.8859411623673348,12.624342602068682,0.1252877342979283,0.8747122657020717,0.5255172413793103,0.049851009201821624,762,5320,688,101398,0.05622735004807337,0.34935304990757854,0.13034482758620689,26.061255656829623,189,541,0.25970425138632164,0.19379310344827586,19.373578940659062,281,1082,0.2024029574861368,0.3020689655172414,15.098981451972719,438,2164,0.13329635792198188,0.49724137931034484,9.943724443934439,721,5409,0.2050496290680545,0.8914836279845483,13.90589721837367,0.1635996409335727,0.8364003590664273,0.5105042016806722,0.039060944295970235,729,3727,699,91688,0.04601261836167818,0.38144329896907214,0.12955182072829133,25.868426752144156,185,485,0.3106295149638803,0.2107843137254902,21.06603229527105,301,969,0.2462570986060919,0.33403361344537813,16.70047352962868,477,1937,0.15465620483171588,0.5245098039215687,10.488354933135756,749,4843
blend_rep_scores_feat_mixed_balance_mixed_loss_mixed_train_validation_weighted_ensemble_a5_weighted_probability_precision_top1,Blend | rep=scores | feat=mixed | balance=mixed | loss=mixed | train=validation_weighted | ensemble=A5_weighted_probability_precision_top1,Blend,scores,mixed,mixed,mixed,validation_weighted,A5_weighted_probability_precision_top1,A5 weighted blend optimized for Precision@Top 1%.,0.5676983737232804,0.17338684688942488,0.8859440058265063,12.934419623679524,0.12337555518999835,0.8766244448100017,0.5172413793103449,0.04993534361588486,750,5329,700,101389,0.05619961541306116,0.3419593345656192,0.12758620689655173,25.509694690547516,185,541,0.27818853974122,0.20758620689655172,20.75248135636433,301,1082,0.2033271719038817,0.30344827586206896,15.167926572757983,440,2164,0.13163246441116658,0.4910344827586207,9.819600283053148,712,5409,0.20833652515075246,0.8903071882214081,14.128805395780336,0.17103984450923226,0.8289601554907677,0.49299719887955185,0.03575957658649059,704,3412,724,92003,0.04250178123354295,0.3938144329896907,0.13375350140056022,26.707402754916398,191,485,0.31785345717234265,0.21568627450980393,21.555940023068054,308,969,0.2447083118224058,0.3319327731092437,16.595439104914036,474,1937,0.15651455709271114,0.530812324929972,10.614383230062623,758,4843
blend_rep_scores_feat_mixed_balance_mixed_loss_mixed_train_validation_weighted_ensemble_a6_weighted_probability_fdr_reduction,Blend | rep=scores | feat=mixed | balance=mixed | loss=mixed | train=validation_weighted | ensemble=A6_weighted_probability_fdr_reduction,Blend,scores,mixed,mixed,mixed,validation_weighted,A6_weighted_probability_fdr_reduction,A6 weighted blend optimized for FDR reduction with recall tie-break.,0.21644367432625247,0.174916614865523,0.8849100788349055,13.04853820467165,0.12593703148425786,0.8740629685157422,0.5213793103448275,0.0491669633988643,756,5247,694,101471,0.05549700465941868,0.34750462107208874,0.1296551724137931,25.9233654152591,188,541,0.26524953789279115,0.19793103448275862,19.78724966537064,287,1082,0.21025878003696857,0.3137931034482759,15.685014978647459,455,2164,0.13181734146792384,0.4917241379310345,9.833391856484404,713,5409,0.2114374389635368,0.8885769756207256,14.339100771390614,0.1675440604257267,0.8324559395742733,0.5126050420168067,0.03811769637897605,732,3637,696,91778,0.04511425709653769,0.3958762886597938,0.13445378151260504,26.847232088711774,192,485,0.32301341589267285,0.219187675070028,21.905874114351622,313,969,0.24212700051626226,0.3284313725490196,16.420381730389625,469,1937,0.1591988436919265,0.5399159663865546,10.796424103401426,771,4843
blend_rep_scores_feat_mixed_balance_mixed_loss_mixed_train_validation_weighted_ensemble_a7_sparse_blend_max3,Blend | rep=scores | feat=mixed | balance=mixed | loss=mixed | train=validation_weighted | ensemble=A7_sparse_blend_max3,Blend,scores,mixed,mixed,mixed,validation_weighted,A7_sparse_blend_max3,A7 sparse blend constrained to at most three base models.,0.11071269992803769,0.17648491882213432,0.8871393314381247,13.165531516656982,0.12326732673267327,0.8767326732673267,0.5151724137931034,0.04978541576866133,747,5313,703,101405,0.056023962724650544,0.3512014787430684,0.1310344827586207,26.19914589840015,190,541,0.2680221811460259,0.2,19.99408502772643,290,1082,0.2121072088724584,0.31655172413793103,15.822905220217987,459,2164,0.13163246441116658,0.4910344827586207,9.819600283053148,712,5409,0.21301668025121662,0.8932539939415477,14.446200536112444,0.16374269005847952,0.8362573099415205,0.5294117647058824,0.04046533563905046,756,3861,672,91554,0.047675103001765744,0.3917525773195876,0.1330532212885154,26.567573421121025,190,485,0.31991744066047473,0.21708683473389356,21.695913659581482,310,969,0.2452245740836345,0.3326330532212885,16.63045057981892,475,1937,0.1585793929382614,0.5378151260504201,10.754414671092471,768,4843
