model_id,readable_model_name,model_family,representation,feature_set,balance_policy,loss_type,train_strategy,ensemble_type,notes,selected_threshold_fpr5,validation_pr_auc,validation_roc_auc,validation_pr_auc_lift,validation_precision_at_fpr5,validation_fdr_at_fpr5,validation_recall_at_fpr5,validation_fpr_at_fpr5,validation_tp_at_fpr5,validation_fp_at_fpr5,validation_fn_at_fpr5,validation_tn_at_fpr5,validation_alert_rate_at_fpr5,validation_precision_top_0_5pct,validation_recall_top_0_5pct,validation_lift_top_0_5pct,validation_captured_frauds_top_0_5pct,validation_alerts_top_0_5pct,validation_precision_top_1pct,validation_recall_top_1pct,validation_lift_top_1pct,validation_captured_frauds_top_1pct,validation_alerts_top_1pct,validation_precision_top_2pct,validation_recall_top_2pct,validation_lift_top_2pct,validation_captured_frauds_top_2pct,validation_alerts_top_2pct,validation_precision_top_5pct,validation_recall_top_5pct,validation_lift_top_5pct,validation_captured_frauds_top_5pct,validation_alerts_top_5pct,test_pr_auc,test_roc_auc,test_pr_auc_lift,test_precision_at_fpr5,test_fdr_at_fpr5,test_recall_at_fpr5,test_fpr_at_fpr5,test_tp_at_fpr5,test_fp_at_fpr5,test_fn_at_fpr5,test_tn_at_fpr5,test_alert_rate_at_fpr5,test_precision_top_0_5pct,test_recall_top_0_5pct,test_lift_top_0_5pct,test_captured_frauds_top_0_5pct,test_alerts_top_0_5pct,test_precision_top_1pct,test_recall_top_1pct,test_lift_top_1pct,test_captured_frauds_top_1pct,test_alerts_top_1pct,test_precision_top_2pct,test_recall_top_2pct,test_lift_top_2pct,test_captured_frauds_top_2pct,test_alerts_top_2pct,test_precision_top_5pct,test_recall_top_5pct,test_lift_top_5pct,test_captured_frauds_top_5pct,test_alerts_top_5pct
catboost_rep_native_cat_feat_original_plus_basic_generated_balance_scale_pos_weight_loss_logloss_train_months_0_5_ensemble_none,CatBoost | rep=native_cat | feat=original_plus_basic_generated | balance=scale_pos_weight | loss=logloss | train=months_0_5 | ensemble=none,CatBoost,native_cat,original_plus_basic_generated,scale_pos_weight,logloss,months_0_5,none,D8 finalist CatBoost.,0.7451389866901782,0.17069151355741885,0.883357918484488,12.733351474813022,0.12246579858249547,0.8775342014175045,0.5124137931034483,0.04988849116362751,743,5324,707,101394,0.056088676873012354,0.3456561922365989,0.1289655172413793,25.78547517368857,187,541,0.2634011090573013,0.19655172413793104,19.649359423800114,285,1082,0.20609981515711645,0.30758620689655175,15.374761935113773,446,2164,0.12922906267332224,0.4820689655172414,9.64030982844684,699,5409,0.20538837862861492,0.885953341667852,13.92887027418134,0.1665877898722196,0.8334122101277804,0.49299719887955185,0.036912435151705704,704,3522,724,91893,0.04363764030441023,0.37731958762886597,0.12815126050420167,25.588768084553408,183,485,0.30959752321981426,0.21008403361344538,20.996045477014338,300,969,0.24367578729994838,0.33053221288515405,16.52541615510427,472,1937,0.15465620483171588,0.5245098039215687,10.488354933135756,749,4843
blend_rep_scores_feat_mixed_balance_mixed_loss_mixed_train_rank_average_ensemble_rank_average_cat_xgb_lgbm_lr,Blend | rep=scores | feat=mixed | balance=mixed | loss=mixed | train=rank_average | ensemble=rank_average_cat_xgb_lgbm_lr,Blend,scores,mixed,mixed,mixed,rank_average,rank_average_cat_xgb_lgbm_lr,"Uniform rank-average score blend. Base model ids: ['catboost_rep_native_cat_feat_original_plus_basic_generated_balance_none_loss_logloss_train_months_0_5_ensemble_none', 'xgboost_rep_target_frequency_feat_full_advanced_balance_scale_pos_weight_loss_logloss_train_months_0_5_ensemble_none', 'lightgbm_rep_target_frequency_feat_full_advanced_balance_none_loss_logloss_train_months_0_5_ensemble_none', 'logisticregression_rep_target_frequency_feat_full_advanced_balance_class_weight_balanced_loss_logloss_train_months_0_5_ensemble_none'].",0.9382026107536424,0.1748939154946862,0.8889059532341439,13.0468448629167,0.1232492997198879,0.876750700280112,0.5158620689655172,0.049860379692273,748,5321,702,101397,0.0561071666296871,0.3401109057301293,0.1268965517241379,25.371804448976988,184,541,0.2680221811460259,0.2,19.99408502772643,290,1082,0.204713493530499,0.3055172413793103,15.27134425393588,443,2164,0.1323719726381956,0.4937931034482758,9.874766576778168,716,5409,0.2102510224161566,0.8945748309280218,14.258641291209988,0.1467856492442178,0.8532143507557822,0.5644257703081232,0.0491012943457527,806,4685,622,90730,0.0567000196193839,0.3938144329896907,0.1337535014005602,26.7074027549164,191,485,0.3168214654282765,0.2149859943977591,21.48595320481133,307,969,0.2416107382550335,0.3277310924369748,16.385370255484744,468,1937,0.1589923601073714,0.5392156862745098,10.782420959298442,770,4843
blend_rep_scores_feat_mixed_balance_mixed_loss_mixed_train_validation_weighted_ensemble_a7_sparse_blend_max3,Blend | rep=scores | feat=mixed | balance=mixed | loss=mixed | train=validation_weighted | ensemble=A7_sparse_blend_max3,Blend,scores,mixed,mixed,mixed,validation_weighted,A7_sparse_blend_max3,A7 sparse blend constrained to at most three base models.,0.1107126999280376,0.1764849188221343,0.8871393314381247,13.165531516656982,0.1232673267326732,0.8767326732673267,0.5151724137931034,0.0497854157686613,747,5313,703,101405,0.0560239627246505,0.3512014787430684,0.1310344827586207,26.19914589840015,190,541,0.2680221811460259,0.2,19.99408502772643,290,1082,0.2121072088724584,0.316551724137931,15.822905220217988,459,2164,0.1316324644111665,0.4910344827586207,9.819600283053148,712,5409,0.2130166802512166,0.8932539939415477,14.446200536112444,0.1637426900584795,0.8362573099415205,0.5294117647058824,0.0404653356390504,756,3861,672,91554,0.0476751030017657,0.3917525773195876,0.1330532212885154,26.567573421121025,190,485,0.3199174406604747,0.2170868347338935,21.69591365958148,310,969,0.2452245740836345,0.3326330532212885,16.63045057981892,475,1937,0.1585793929382614,0.5378151260504201,10.754414671092473,768,4843
hardnegativecatboost_rep_native_cat_feat_original_plus_basic_generated_balance_hard_negative_weighting_loss_logloss_train_months_0_5_ensemble_c1_rank_band_3x,HardNegativeCatBoost | rep=native_cat | feat=original_plus_basic_generated | balance=hard_negative_weighting | loss=logloss | train=months_0_5 | ensemble=C1_rank_band_3x,HardNegativeCatBoost,native_cat,original_plus_basic_generated,hard_negative_weighting,logloss,months_0_5,C1_rank_band_3x,Two-pass CatBoost with rank_band hard negative weighting (multiplier=3.0).,0.6171865401816932,0.1727178971062524,0.8837166984078566,12.884516892544214,0.1230870495310186,0.8769129504689814,0.5158620689655172,0.0499353436158848,748,5329,702,101389,0.0561811256563863,0.3345656192236599,0.1248275862068965,24.95813372426541,181,541,0.2754158964879852,0.2055172413793103,20.545645994008535,298,1082,0.2074861367837338,0.3096551724137931,15.478179616291667,449,2164,0.1314475873544093,0.4903448275862069,9.805808709621894,711,5409,0.2107022996171887,0.8879197185345867,14.289245659543,0.1585473870682019,0.8414526129317981,0.5014005602240896,0.0398260231619766,716,3800,712,91615,0.0466321778548785,0.3938144329896907,0.1337535014005602,26.7074027549164,191,485,0.3209494324045407,0.2177871148459383,21.765900477838198,311,969,0.2447083118224058,0.3319327731092437,16.595439104914036,474,1937,0.1536237869089407,0.5210084033613446,10.418339212620833,744,4843
focalxgboost_rep_target_frequency_feat_full_advanced_balance_none_loss_focal_a09_g10_train_months_0_5_ensemble_none,FocalXGBoost | rep=target_frequency | feat=full_advanced | balance=none | loss=focal_a0.9_g1.0 | train=months_0_5 | ensemble=none,FocalXGBoost,target_frequency,full_advanced,none,focal_a0.9_g1.0,months_0_5,none,Focal-loss XGBoost alpha=0.9 gamma=1.0.,0.3580872118473053,0.1707512856691421,0.8868205021161152,12.737810391903288,0.1220680541790551,0.8779319458209448,0.5096551724137931,0.0498041567495642,739,5315,711,101403,0.0559684934546261,0.3419593345656192,0.1275862068965517,25.50969469054752,185,541,0.2569316081330868,0.1917241379310345,19.16674357830327,278,1082,0.2028650646950092,0.3027586206896552,15.13345401236535,439,2164,0.1292290626733222,0.4820689655172414,9.64030982844684,699,5409,0.2034392551072901,0.8919614279710731,13.796686122097546,0.1576947435085497,0.8423052564914503,0.523109243697479,0.0418173243200754,747,3990,681,91425,0.0489142219881664,0.3711340206185567,0.1260504201680672,25.16928008316729,180,485,0.3003095975232198,0.203781512605042,20.366164112703903,291,969,0.2379969024264326,0.3228291316526611,16.14028993115057,461,1937,0.155482139169936,0.5273109243697479,10.544367509547698,753,4843
catboost_rep_native_cat_feat_full_advanced_without_ratios_balance_scale_pos_weight_loss_logloss_train_months_0_5_ensemble_none,CatBoost | rep=native_cat | feat=full_advanced_without_ratios | balance=scale_pos_weight | loss=logloss | train=months_0_5 | ensemble=none,CatBoost,native_cat,full_advanced_without_ratios,scale_pos_weight,logloss,months_0_5,none,D6 feature ablation with full_advanced_without_ratios.,0.7466895322421259,0.1723510535493272,0.8862270398749911,12.857150869188708,0.1238675671223851,0.8761324328776149,0.5186206896551724,0.0498416387113701,752,5319,698,101399,0.0561256563863619,0.3382624768946395,0.1262068965517241,25.233914207406464,183,541,0.2680221811460259,0.2,19.99408502772643,290,1082,0.2005545286506469,0.2993103448275862,14.961091210402191,434,2164,0.1325568496949528,0.4944827586206896,9.88855815020942,717,5409,0.202212623931617,0.8919420925630641,13.71349939734565,0.1619486504279131,0.8380513495720869,0.5168067226890757,0.0400251532777865,738,3819,690,91596,0.0470555435085654,0.3711340206185567,0.1260504201680672,25.16928008316729,180,485,0.2992776057791537,0.2030812324929972,20.29617729444719,290,969,0.2410944759938048,0.32703081232493,16.350358780579864,467,1937,0.1563080735081561,0.5301120448179272,10.600380085959635,757,4843
