mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_features__add_log_features,param_features__add_missing_flags,param_features__add_outlier_flags,param_model__C,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,model_family,stage,elapsed_seconds,param_model__ccp_alpha,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__max_features,param_model__n_estimators,param_model__colsample_bytree,param_model__gamma,param_model__learning_rate,param_model__min_child_weight,param_model__reg_lambda,param_model__scale_pos_weight,param_model__subsample,param_model__min_child_samples,param_model__num_leaves
0.23525547981262207,0.0,0.03024744987487793,0.0,True,False,True,0.035506214270707714,"{'features__add_log_features': True, 'features__add_missing_flags': False, 'features__add_outlier_flags': True, 'model__C': np.float64(0.035506214270707714)}",0.03462570533670127,0.03462570533670127,0.0,1,Logistic Regression,baseline_randomsearch,0.6106500625610352,,,,,,,,,,,,,,,
0.10648941993713379,0.0,0.02630305290222168,0.0,True,False,True,,"{'features__add_log_features': True, 'features__add_missing_flags': False, 'features__add_outlier_flags': True, 'model__ccp_alpha': 0.0001, 'model__max_depth': 8, 'model__min_samples_leaf': 121, 'model__min_samples_split': 800}",0.019622795472492762,0.019622795472492762,0.0,1,Decision Tree,baseline_randomsearch,0.23773527145385742,0.0001,8.0,121.0,800.0,,,,,,,,,,,
0.6224815845489502,0.0,0.0837407112121582,0.0,True,False,True,,"{'features__add_log_features': True, 'features__add_missing_flags': False, 'features__add_outlier_flags': True, 'model__max_depth': 12, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 70, 'model__n_estimators': 73}",0.05466597974297899,0.05466597974297899,0.0,1,Random Forest,baseline_randomsearch,1.343693733215332,,12.0,70.0,,sqrt,73.0,,,,,,,,,
34.03376317024231,0.0,0.07230591773986816,0.0,True,False,True,,"{'features__add_log_features': True, 'features__add_missing_flags': False, 'features__add_outlier_flags': True, 'model__colsample_bytree': np.float64(0.7550304369598491), 'model__gamma': np.float64(2.339073000818308), 'model__learning_rate': np.float64(0.05977505142360254), 'model__max_depth': 4, 'model__min_child_weight': 3, 'model__n_estimators': 146, 'model__reg_lambda': np.float64(0.5950295391592122), 'model__scale_pos_weight': 71.83064516129033, 'model__subsample': np.float64(0.8803345035229626)}",0.052557539866127254,0.052557539866127254,0.0,1,XGBoost,baseline_randomsearch,60.84428262710571,,4.0,,,,146.0,0.7550304369598491,2.339073000818308,0.05977505142360254,3.0,0.5950295391592122,71.83064516129033,0.8803345035229626,,
0.1439507007598877,0.0,0.0304720401763916,0.0,True,False,True,,"{'features__add_log_features': True, 'features__add_missing_flags': False, 'features__add_outlier_flags': True, 'model__colsample_bytree': np.float64(0.7550304369598491), 'model__learning_rate': np.float64(0.10337163339642635), 'model__max_depth': 3, 'model__min_child_samples': 182, 'model__n_estimators': 132, 'model__num_leaves': 37, 'model__reg_lambda': np.float64(0.13066739238053282), 'model__scale_pos_weight': 71.83064516129033, 'model__subsample': np.float64(0.8803345035229626)}",0.035595650988979294,0.035595650988979294,0.0,1,LightGBM,baseline_randomsearch,0.27841973304748535,,3.0,,,,132.0,0.7550304369598491,,0.10337163339642635,,0.13066739238053282,71.83064516129033,0.8803345035229626,182.0,37.0
